8.680, 200, 3
14.942, 189, 5
14.942, 192, 4
14.942, 193, 1
14.942, 193, 2
14.942, 195, 1
15.655, 195, 1
15.655, 197, 1
17.794, 204, 3
19.561, 206, 2
19.561, 203, 1
22.196, 203, 1
23.033, 206, 1
23.033, 207, 1
24.242, 203, 1
24.366, 203, 2
27.404, 201, 4
28.086, 201, 3
28.861, 201, 1
28.861, 199, 1
28.861, 197, 2
30.225, 197, 3
30.225, 197, 2
30.318, 197, 1
30.876, 192, 1
30.876, 190, 1
31.403, 190, 1
32.426, 190, 1
32.426, 194, 5
32.426, 196, 1
32.426, 198, 4
33.914, 196, 1
38.471, 193, 3
38.471, 196, 1
40.021, 198, 1
40.021, 199, 4
40.021, 201, 1
43.028, 201, 2
43.648, 198, 1
45.880, 202, 1
46.996, 200, 4
48.794, 201, 5
51.491, 204, 1
51.522, 204, 1
52.266, 205, 1
52.390, 205, 1
52.390, 204, 1
55.831, 207, 2
59.985, 208, 1
60.295, 208, 4
60.698, 208, 1
61.597, 208, 4
66.061, 208, 1
66.526, 208, 3
67.456, 207, 1
67.456, 203, 4
67.518, 202, 1
67.518, 202, 1
69.068, 202, 3
69.068, 200, 2
70.773, 204, 1
71.331, 207, 1
71.331, 206, 1
71.331, 203, 3
71.982, 203, 4
79.143, 208, 1
79.143, 203, 1
79.143, 202, 3
80.755, 202, 3
80.755, 201, 1
82.367, 202, 1
82.367, 198, 2
89.807, 208, 2
89.838, 208, 3
89.993, 208, 5
90.520, 207, 4
90.768, 207, 1
90.954, 207, 2
92.256, 203, 1
94.178, 203, 2
97.433, 202, 3
97.433, 202, 2
97.619, 202, 1
99.076, 204, 2
102.920, 206, 3
105.989, 206, 2
108.996, 208, 2
109.771, 206, 1
109.771, 202, 1
111.631, 204, 3
112.685, 202, 1
113.150, 200, 2
113.336, 201, 2
113.708, 200, 2
114.390, 201, 3
115.072, 202, 3
116.188, 203, 1
117.490, 203, 1
117.490, 202, 1
117.831, 202, 1
118.823, 202, 1
118.823, 200, 1
118.854, 200, 5
121.303, 203, 1
121.706, 204, 1
122.822, 205, 3
124.217, 207, 1
125.953, 207, 1
130.200, 203, 2
130.200, 202, 3
131.440, 203, 2
131.812, 203, 2
131.936, 203, 2
132.060, 203, 1
132.060, 202, 2
132.060, 202, 1
133.424, 202, 5
133.734, 202, 1
135.315, 200, 2
136.586, 198, 2
136.586, 198, 1
