12.493, 287, 3
12.493, 289, 2
12.834, 292, 3
16.926, 290, 5
17.515, 290, 1
17.515, 292, 2
17.515, 293, 5
17.515, 295, 1
17.515, 295, 2
17.515, 297, 1
20.057, 297, 1
20.925, 297, 2
23.343, 306, 1
27.187, 304, 2
27.559, 304, 2
31.496, 303, 4
36.580, 301, 2
36.580, 301, 1
37.138, 301, 4
38.595, 301, 2
39.277, 299, 2
39.401, 299, 1
40.331, 300, 3
44.144, 303, 1
44.888, 303, 4
45.260, 301, 1
45.260, 300, 2
46.934, 300, 4
46.996, 300, 2
49.042, 299, 1
49.786, 299, 5
50.716, 300, 1
57.040, 303, 1
60.822, 304, 3
61.101, 304, 5
61.318, 303, 3
63.240, 303, 1
63.240, 301, 1
63.612, 304, 1
63.612, 300, 2
64.046, 300, 1
68.138, 300, 2
71.517, 301, 1
73.408, 300, 2
73.470, 301, 2
77.872, 301, 2
77.872, 300, 2
79.174, 301, 1
79.949, 301, 2
80.724, 300, 2
80.724, 298, 3
81.933, 301, 1
81.933, 301, 3
83.638, 301, 1
83.638, 298, 1
83.638, 297, 1
85.715, 297, 2
86.366, 296, 5
89.962, 304, 2
91.202, 304, 4
92.504, 298, 2
96.007, 295, 1
101.184, 302, 2
101.463, 301, 1
101.463, 300, 2
103.881, 300, 2
105.555, 300, 2
106.113, 300, 1
111.104, 306, 2
113.925, 304, 4
115.258, 303, 1
116.467, 301, 1
116.467, 300, 1
116.467, 298, 2
119.226, 301, 1
119.226, 300, 3
120.063, 300, 2
120.590, 300, 4
121.210, 304, 1
121.210, 300, 2
121.210, 297, 2
121.334, 299, 1
127.286, 294, 2
127.875, 292, 1
128.929, 294, 2
129.146, 291, 1
129.611, 292, 3
129.611, 294, 3
129.611, 295, 1
132.246, 291, 2
132.246, 295, 1
132.246, 301, 1
136.059, 298, 4
137.330, 294, 4
138.167, 298, 1
139.345, 304, 3
141.298, 303, 3
142.197, 301, 3
142.445, 301, 5
143.747, 302, 1
145.390, 301, 2
146.599, 298, 2
146.599, 297, 2
148.087, 297, 1
149.606, 297, 2
151.714, 297, 1
152.365, 293, 2
153.109, 294, 1
153.605, 297, 1
155.589, 297, 2
158.069, 302, 1
158.348, 301, 1
160.580, 303, 3
161.138, 301, 5
162.347, 290, 1
164.889, 301, 2
168.330, 304, 1
171.368, 303, 1
171.740, 301, 1
172.205, 300, 2
172.391, 300, 1
172.980, 300, 2
173.290, 300, 1
173.290, 297, 1
173.290, 292, 1
175.305, 299, 1
178.250, 294, 5
179.025, 298, 2
179.366, 298, 3
181.505, 298, 2
181.505, 297, 1
185.070, 297, 2
190.898, 304, 1
192.231, 306, 4
193.223, 304, 1
193.316, 303, 2
193.316, 301, 2
193.316, 301, 1
194.680, 300, 1
195.207, 300, 2
196.726, 300, 4
196.726, 298, 1
200.756, 295, 5
201.841, 294, 3
202.523, 297, 2
202.523, 300, 2
206.584, 294, 4
207.886, 294, 2
209.653, 295, 1
210.986, 288, 2
212.784, 288, 3
216.876, 290, 2
220.038, 290, 3
220.503, 291, 1
220.937, 292, 1
221.898, 292, 1
223.789, 295, 2
224.595, 294, 1
224.595, 295, 2
226.796, 295, 2
226.796, 296, 3
228.129, 296, 1
228.129, 297, 2
229.710, 292, 2
231.787, 290, 4
231.787, 292, 2
232.221, 299, 1
235.042, 292, 5
235.910, 297, 1
236.654, 296, 2
237.708, 297, 3
238.049, 298, 2
239.196, 298, 1
241.304, 301, 2
241.304, 303, 2
242.358, 304, 3
242.699, 303, 3
242.854, 303, 2
242.854, 299, 1
243.443, 299, 2
246.512, 295, 1
248.806, 297, 1
253.394, 294, 1
253.983, 296, 3
253.983, 297, 2
256.215, 297, 1
256.339, 298, 2
256.339, 298, 1
257.052, 298, 3
257.052, 298, 3
258.137, 300, 2
258.137, 300, 1
262.911, 292, 2
263.686, 292, 1
263.810, 292, 2
266.755, 298, 2
268.026, 296, 1
268.026, 295, 2
271.002, 290, 2
271.002, 296, 1
275.342, 294, 2
280.054, 293, 1
287.432, 291, 1
288.486, 291, 1
288.486, 295, 1
288.486, 295, 2
290.160, 293, 2
290.346, 295, 1
290.346, 295, 2
295.492, 295, 4
297.011, 297, 1
297.600, 297, 1
299.212, 297, 2
300.018, 299, 3
301.041, 297, 3
302.839, 292, 2
302.839, 299, 1
311.023, 298, 1
314.557, 298, 1
314.650, 295, 2
317.719, 295, 5
320.788, 296, 2
321.191, 297, 3
321.470, 297, 3
321.470, 297, 4
321.904, 298, 5
321.904, 299, 1
321.904, 299, 3
322.865, 294, 2
322.989, 294, 1
323.795, 294, 2
323.795, 299, 1
324.756, 292, 3
325.593, 294, 2
326.089, 294, 1
329.034, 294, 2
329.034, 295, 1
329.034, 295, 1
332.041, 295, 3
332.258, 295, 1
333.002, 295, 2
336.536, 297, 2
336.629, 297, 1
339.977, 293, 3
340.969, 293, 1
349.525, 294, 1
351.912, 294, 4
351.912, 294, 3
352.501, 294, 1
354.640, 292, 5
354.640, 295, 1
354.640, 296, 1
356.872, 294, 4
356.872, 296, 2
359.724, 290, 3
360.189, 290, 1
360.189, 296, 2
360.189, 298, 1
360.189, 298, 4
360.189, 299, 2
360.220, 299, 2
362.700, 293, 4
366.854, 299, 3
366.854, 299, 1
366.854, 301, 3
369.582, 300, 1
369.892, 299, 1
369.954, 300, 1
369.985, 297, 1
370.171, 298, 1
370.171, 298, 1
370.295, 301, 1
372.620, 304, 5
373.147, 304, 1
374.883, 297, 1
376.154, 298, 1
376.712, 293, 4
376.712, 298, 1
377.146, 306, 4
378.479, 309, 2
381.424, 309, 1
381.858, 309, 1
381.858, 308, 1
385.547, 308, 2
387.531, 308, 2
387.531, 308, 3
388.647, 308, 4
390.724, 308, 3
390.724, 305, 1
395.994, 305, 1
395.994, 304, 1
395.994, 302, 1
395.994, 301, 1
397.017, 303, 3
399.342, 307, 2
399.342, 305, 1
399.342, 302, 1
401.233, 307, 2
401.512, 304, 1
401.512, 304, 3
403.279, 307, 2
403.806, 307, 1
403.806, 307, 4
407.712, 307, 1
407.712, 306, 2
413.261, 308, 3
415.307, 309, 2
415.338, 309, 2
415.369, 309, 1
415.493, 309, 1
415.493, 309, 1
415.493, 307, 3
416.361, 307, 2
416.361, 306, 1
417.291, 304, 2
417.291, 304, 1
417.322, 304, 1
417.694, 303, 2
423.956, 304, 3
426.839, 309, 2
427.149, 304, 1
428.544, 304, 2
428.544, 303, 2
429.908, 304, 4
429.908, 304, 1
431.117, 304, 5
432.822, 307, 2
433.070, 307, 1
433.070, 306, 1
433.070, 304, 3
434.155, 303, 1
436.046, 303, 1
441.099, 307, 2
442.339, 307, 1
445.160, 307, 4
445.346, 307, 1
445.656, 307, 5
449.717, 308, 3
449.996, 309, 2
450.430, 307, 1
450.430, 304, 3
450.430, 304, 1
451.081, 306, 4
452.910, 309, 1
452.910, 304, 2
454.057, 304, 1
455.018, 304, 1
455.018, 303, 2
455.018, 302, 2
456.661, 302, 1
459.296, 307, 1
460.474, 307, 2
463.171, 310, 4
465.062, 310, 1
466.271, 310, 1
467.046, 308, 1
467.108, 308, 1
467.139, 310, 2
467.418, 310, 2
468.100, 310, 1
471.138, 308, 2
471.355, 307, 1
472.161, 307, 4
472.285, 307, 1
472.285, 305, 1
472.285, 304, 1
473.587, 304, 1
474.424, 307, 3
474.424, 308, 1
481.089, 308, 1
481.089, 307, 1
481.089, 305, 1
481.523, 305, 3
481.523, 304, 2
481.585, 303, 1
483.104, 302, 3
484.840, 301, 1
485.460, 302, 2
486.607, 298, 2
487.072, 298, 2
487.072, 294, 2
487.475, 299, 2
488.653, 311, 1
489.893, 309, 1
491.815, 309, 2
492.683, 305, 2
494.822, 305, 1
496.093, 305, 1
496.806, 303, 3
496.930, 302, 2
496.992, 305, 3
497.705, 311, 4
501.518, 311, 5
502.758, 308, 4
505.393, 308, 3
506.633, 312, 1
509.857, 312, 2
509.857, 312, 1
509.857, 309, 2
514.972, 309, 3
520.490, 309, 1
520.862, 309, 3
520.862, 309, 1
521.079, 309, 1
521.389, 309, 1
521.544, 309, 4
521.606, 309, 1
523.621, 310, 2
523.621, 309, 2
523.621, 307, 1
524.148, 307, 3
524.148, 307, 1
524.427, 306, 1
525.512, 306, 1
525.512, 306, 2
525.512, 304, 1
526.256, 307, 1
526.256, 304, 3
526.721, 303, 1
528.612, 304, 3
528.612, 303, 2
532.363, 312, 2
532.363, 311, 3
533.448, 311, 3
536.300, 308, 1
536.548, 308, 1
537.013, 310, 2
539.338, 308, 1
539.648, 308, 2
539.648, 306, 2
540.361, 306, 1
540.361, 303, 3
540.361, 301, 1
543.368, 309, 4
544.422, 309, 1
544.422, 307, 3
544.422, 306, 1
549.475, 310, 1
549.475, 304, 1
549.537, 303, 1
549.537, 303, 1
550.653, 293, 2
550.653, 295, 2
550.653, 297, 5
550.653, 299, 1
552.916, 307, 3
557.287, 312, 2
559.333, 312, 1
559.333, 312, 2
562.557, 312, 1
562.557, 309, 1
562.557, 309, 2
562.898, 309, 3
567.238, 308, 1
567.455, 307, 2
567.455, 307, 2
567.765, 306, 1
567.796, 305, 5
568.292, 307, 3
570.555, 307, 2
572.539, 307, 1
572.539, 305, 1
572.539, 304, 2
574.523, 304, 1
576.042, 311, 2
579.979, 313, 2
581.467, 313, 2
582.118, 313, 4
582.118, 311, 1
584.164, 312, 3
585.032, 308, 3
585.838, 309, 4
586.644, 308, 1
586.644, 308, 3
586.706, 308, 1
587.636, 308, 4
589.093, 308, 1
591.883, 313, 1
591.883, 308, 2
593.960, 308, 2
594.487, 308, 1
596.285, 308, 2
596.285, 308, 2
597.091, 305, 1
597.091, 304, 3
601.741, 313, 2
601.741, 311, 1
603.694, 311, 1
603.694, 310, 3
603.694, 308, 1
603.849, 308, 1
603.849, 307, 1
604.469, 307, 1
606.391, 307, 1
607.538, 307, 3
608.344, 307, 1
610.390, 308, 1
618.915, 313, 5
619.349, 313, 1
619.752, 310, 1
620.279, 308, 1
620.465, 308, 1
621.116, 308, 5
621.178, 309, 1
621.736, 309, 3
623.565, 308, 1
627.750, 309, 2
627.750, 308, 3
629.145, 308, 1
633.547, 312, 1
633.547, 308, 3
634.601, 308, 1
636.058, 308, 2
636.058, 307, 2
638.414, 310, 4
638.972, 307, 1
639.003, 307, 1
639.096, 307, 2
639.189, 307, 1
639.189, 308, 1
640.553, 310, 1
640.553, 309, 1
641.421, 306, 5
642.847, 311, 1
642.847, 308, 2
642.847, 308, 1
643.994, 305, 2
644.211, 305, 5
647.962, 314, 1
653.015, 314, 1
655.061, 314, 1
655.061, 310, 2
655.557, 311, 2
655.557, 310, 1
656.859, 309, 1
658.223, 312, 1
658.564, 313, 2
659.711, 312, 1
659.928, 312, 5
661.137, 309, 1
661.137, 308, 3
661.137, 308, 1
662.191, 308, 1
662.811, 306, 2
662.811, 305, 1
663.245, 309, 1
663.555, 309, 1
671.522, 312, 1
671.522, 310, 1
671.522, 308, 1
671.522, 305, 2
672.700, 309, 4
674.808, 306, 1
675.087, 307, 1
675.273, 306, 2
676.110, 306, 5
676.575, 308, 1
676.699, 306, 1
677.443, 306, 2
679.396, 307, 2
681.814, 315, 1
681.814, 312, 1
681.814, 311, 1
682.403, 311, 1
682.403, 307, 1
682.403, 307, 1
682.744, 303, 1
684.108, 298, 1
687.642, 298, 1
688.355, 298, 1
688.355, 298, 4
688.355, 301, 3
688.355, 303, 1
689.037, 302, 2
690.928, 303, 3
690.928, 304, 5
690.928, 304, 4
690.928, 305, 1
693.501, 295, 3
695.950, 295, 1
696.167, 299, 1
696.167, 302, 1
702.584, 296, 2
702.832, 296, 3
703.669, 297, 1
705.095, 300, 5
705.157, 301, 3
705.188, 300, 2
706.986, 299, 5
708.071, 300, 3
708.133, 301, 1
708.133, 305, 4
708.133, 306, 1
708.877, 294, 3
710.148, 299, 1
710.489, 299, 1
713.310, 302, 2
717.433, 302, 1
720.409, 301, 2
720.502, 302, 5
720.502, 306, 3
720.843, 302, 1
720.843, 301, 1
722.517, 312, 3
722.517, 310, 1
722.641, 310, 1
724.129, 310, 2
724.129, 310, 1
724.129, 305, 2
725.586, 305, 3
725.586, 305, 2
725.741, 305, 3
732.747, 312, 4
732.747, 309, 1
733.863, 309, 3
733.863, 307, 2
736.157, 309, 2
740.032, 311, 2
740.156, 307, 2
740.776, 310, 3
740.993, 311, 1
741.272, 310, 1
741.272, 307, 2
742.543, 308, 4
742.884, 309, 1
742.977, 309, 4
743.101, 307, 3
749.177, 312, 1
752.680, 312, 1
756.245, 312, 2
756.834, 312, 5
757.392, 312, 1
757.392, 312, 3
758.260, 312, 2
758.973, 312, 2
760.244, 312, 2
760.337, 312, 3
760.833, 312, 4
762.724, 312, 2
764.243, 312, 1
764.243, 310, 1
765.576, 310, 1
766.661, 310, 5
769.606, 312, 1
769.761, 312, 2
770.908, 310, 1
770.908, 309, 1
771.559, 309, 3
771.559, 309, 1
778.596, 312, 4
779.464, 312, 1
780.208, 310, 4
781.417, 307, 3
782.657, 306, 1
782.657, 306, 1
782.688, 306, 3
782.905, 306, 2
782.905, 305, 1
784.548, 305, 2
784.641, 304, 1
784.641, 303, 1
788.857, 311, 3
788.857, 310, 1
789.849, 308, 4
792.577, 307, 3
793.476, 307, 1
794.003, 308, 3
798.002, 306, 3
801.133, 306, 2
801.133, 305, 1
801.133, 304, 1
801.226, 304, 1
801.226, 303, 1
801.319, 303, 3
802.094, 303, 1
802.094, 302, 1
802.094, 301, 2
805.659, 295, 3
806.310, 295, 2
806.310, 299, 1
807.085, 299, 1
807.643, 299, 2
809.658, 295, 1
809.658, 299, 5
810.185, 301, 2
812.014, 297, 1
813.037, 297, 2
813.068, 297, 1
813.564, 301, 1
814.494, 298, 2
815.362, 303, 3
815.517, 304, 4
815.796, 303, 5
820.415, 307, 2
820.415, 305, 2
821.779, 309, 1
821.779, 307, 1
821.841, 307, 1
826.274, 309, 2
826.305, 309, 2
826.336, 310, 2
827.328, 307, 3
827.328, 304, 1
827.855, 304, 1
827.855, 303, 2
827.855, 298, 1
829.963, 297, 1
830.242, 299, 1
831.420, 308, 1
831.544, 308, 1
832.536, 303, 3
833.869, 307, 1
835.543, 306, 1
835.543, 303, 1
838.953, 305, 3
839.201, 306, 1
839.480, 303, 4
839.759, 303, 1
840.131, 306, 1
840.131, 308, 2
840.534, 301, 4
848.377, 295, 1
848.377, 295, 2
850.392, 297, 1
855.476, 295, 5
858.762, 295, 2
858.855, 295, 2
858.886, 294, 1
859.320, 293, 1
859.537, 293, 1
860.374, 293, 1
860.374, 295, 2
860.374, 295, 1
860.374, 297, 2
860.405, 297, 2
860.405, 298, 1
860.405, 299, 4
860.405, 301, 1
860.405, 303, 1
865.737, 312, 4
869.147, 312, 3
873.456, 312, 1
873.456, 312, 3
875.316, 310, 4
877.951, 310, 3
878.819, 310, 2
879.005, 310, 3
879.718, 309, 1
879.718, 307, 4
879.811, 310, 2
880.493, 310, 2
881.516, 309, 2
881.640, 309, 1
882.074, 307, 1
882.663, 307, 2
884.647, 307, 2
884.647, 307, 2
886.011, 306, 4
886.786, 307, 1
887.840, 310, 4
888.212, 310, 1
890.630, 310, 1
890.630, 309, 2
891.591, 306, 1
891.591, 306, 2
893.203, 306, 3
895.962, 306, 1
895.962, 306, 4
896.489, 306, 2
896.954, 306, 1
896.954, 304, 1
897.729, 307, 2
897.729, 306, 1
897.760, 306, 1
897.760, 304, 4
903.805, 312, 2
905.727, 309, 3
905.944, 309, 3
906.161, 309, 2
906.161, 307, 1
907.463, 307, 3
907.494, 307, 1
907.587, 309, 1
908.424, 309, 3
908.517, 307, 1
908.517, 306, 2
908.517, 304, 1
909.199, 306, 1
909.199, 304, 1
915.306, 310, 2
915.864, 310, 5
916.546, 309, 2
916.608, 304, 2
917.786, 307, 3
917.879, 303, 2
919.057, 306, 1
920.328, 304, 3
920.886, 304, 1
921.630, 313, 3
922.870, 313, 4
924.451, 307, 3
924.451, 303, 1
926.931, 308, 1
932.015, 313, 5
932.635, 313, 4
932.635, 308, 1
933.906, 308, 2
933.906, 308, 1
935.425, 305, 3
935.735, 304, 5
940.974, 309, 2
941.687, 306, 5
941.842, 306, 1
942.462, 305, 3
942.524, 305, 1
942.617, 305, 1
942.617, 306, 1
942.617, 307, 2
942.741, 304, 4
944.942, 310, 3
946.027, 310, 3
946.027, 309, 1
947.732, 309, 3
949.809, 309, 4
952.010, 309, 2
952.010, 309, 2
957.280, 309, 5
958.427, 310, 2
958.892, 310, 2
959.853, 309, 2
960.349, 309, 2
960.721, 309, 4
962.209, 312, 5
962.457, 312, 1
963.418, 307, 3
967.510, 312, 4
967.572, 312, 3
969.587, 312, 4
973.741, 309, 2
973.741, 307, 2
974.485, 308, 1
974.485, 307, 1
975.043, 310, 1
975.043, 307, 2
975.043, 307, 1
975.043, 306, 1
975.849, 306, 1
975.849, 304, 1
981.646, 307, 2
981.646, 306, 1
982.421, 306, 5
982.514, 306, 1
983.723, 306, 3
984.250, 306, 1
984.250, 306, 2
985.366, 306, 1
986.141, 305, 1
987.505, 304, 1
989.055, 303, 1
990.884, 300, 1
994.542, 294, 2
994.542, 294, 1
994.697, 294, 1
994.697, 297, 1
994.697, 299, 2
998.293, 294, 4
998.293, 295, 2
998.293, 296, 3
999.688, 296, 2
1000.649, 301, 1
1000.990, 302, 3
1001.021, 301, 1
1002.695, 293, 2
1002.695, 294, 2
1002.881, 294, 1
1005.330, 311, 2
1006.291, 311, 3
